Customer ID,Branch Code,City,Age,Age_Group,Avg. Annual Income/Month,Income_Segment,Avg_Balance,Balance_Risk_Level,Balance_Volatility,Balance_Growth,Balance_Growth_Rate,Avg_Products,Product_Adoption,Max_Products,Product_Diversity,Avg_CreditCard,Avg_Active,Activity_Status,Activity_Trend,Risk_Score,Risk_Category,Unpaid Tagging
15586993,1005,Jakarta,46,46-55,20000000,Very High Income,125498154.15,Low Risk,302144.941712169,-0.585858297686946,-0.1955684439649811,2.75,High,3,2,1.0,0.5,Active,1,0.5081978467106771,High Risk,0
15587038,1003,Jakarta,34,26-35,23000000,Very High Income,15703498.4,Low Risk,242834.78789841183,1.5097891401381636,0.5218598098964671,1.75,Medium,2,2,0.25,1.0,Active,0,0.6601683052861939,High Risk,1
15587913,1001,Jakarta,33,26-35,29000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.25,High,3,2,1.0,0.0,Inactive,0,0.7260770755766162,Very High Risk,0
15588186,1008,Jakarta,49,46-55,25000000,Very High Income,64544244.71,Low Risk,124242.5,0.38609878453495333,0.1286995968447317,1.0,Low,1,1,1.0,0.25,Inactive,0,0.6832484341839374,High Risk,1
15588341,1001,Jakarta,35,26-35,27000000,Very High Income,8948775.83,Low Risk,280059.9138779653,-5.277568619900204,-1.759189731363675,2.0,Medium,2,1,1.0,0.5,Active,-1,0.6264072898983187,High Risk,0
15588406,1005,Jakarta,65,55+,15000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.780426478410135,Very High Risk,0
15588446,1003,Jakarta,68,55+,18000000,Very High Income,112659396.65,Low Risk,309331.26209009334,-0.6415192098408464,-0.21416265148013203,3.0,High,3,1,1.0,0.75,Active,1,0.460839918162037,Medium Risk,1
15588449,1003,Jakarta,49,46-55,22000000,Very High Income,189654315.0,Low Risk,448464.452410296,-0.4898348776647866,-0.1634779037653929,2.0,Medium,2,1,1.0,0.75,Active,0,0.42047361424024887,Medium Risk,0
15588535,1004,Jakarta,53,46-55,24000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.25,High,3,2,1.0,0.25,Inactive,-1,0.6893283690343793,High Risk,0
15588537,1009,Jakarta,63,55+,24000000,Very High Income,144766040.5,Low Risk,235072.37890842612,-0.3239612106082232,-0.10806458826183955,1.0,Low,1,1,1.0,0.5,Active,1,0.5566928514967106,High Risk,0
15588566,1004,Jakarta,34,26-35,53000000,Very High Income,1054153.82,Low Risk,723316.2882349886,164514976.0,inf,1.0,Low,1,1,1.0,0.75,Active,1,0.5295483258620116,High Risk,1
15588670,1004,Jakarta,48,46-55,25000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6972583530777042,High Risk,0
15588695,1005,Jakarta,54,46-55,22000000,Very High Income,27661484.27,Low Risk,232396.401196318,-1.508271251347589,-0.5033779631069324,1.0,Low,1,1,1.0,0.5,Active,0,0.6736813499793766,High Risk,0
15588839,1006,Jakarta,26,26-35,31000000,Very High Income,141310051.55,Low Risk,61357.5,0.08685981307768224,0.028953271230832318,1.75,Medium,2,2,1.0,0.5,Active,0,0.4993898511582506,Medium Risk,0
15589147,1003,Jakarta,47,46-55,15000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.25,Medium,2,2,0.25,0.0,Inactive,0,0.947971568105991,Very High Risk,1
15589200,1008,Jakarta,62,55+,27000000,Very High Income,93204308.51,Low Risk,222498.67548276178,-0.3240350990784503,-0.10779220993202276,1.75,Medium,2,2,1.0,1.0,Active,0,0.448882058490998,Medium Risk,0
15589224,1003,Jakarta,61,55+,28000000,Very High Income,92714390.55,Low Risk,158699.4220875321,0.037898071541465427,0.013020820721084311,2.0,Medium,2,1,1.0,1.0,Active,0,0.43406101722446533,Medium Risk,0
15589320,1006,Jakarta,54,46-55,18000000,Very High Income,680530.63,Medium Risk,785809.0848445713,136106126.0,inf,1.0,Low,1,1,1.0,0.25,Inactive,0,0.7687647218743215,Very High Risk,0
15589544,1005,Jakarta,22,18-25,14000000,Very High Income,663030.12,Medium Risk,789930.5747531146,108780074.0,inf,3.0,High,3,1,1.0,0.75,Active,0,0.5803956320792795,High Risk,0
15589572,1004,Jakarta,55,46-55,25000000,Very High Income,25872474.96,Low Risk,138522.0,-1.0679469937852613,-0.35598234498413295,1.0,Low,1,1,1.0,0.5,Active,0,0.6643316921229853,High Risk,1
15589643,1009,Jakarta,25,18-25,20000000,Very High Income,346998.135,High Risk,268532.51463420235,65551218.00000001,inf,1.5,Medium,2,2,1.0,0.75,Active,0,0.6282714202499674,High Risk,0
15589924,1002,Jakarta,64,55+,19000000,Very High Income,82807324.81,Low Risk,104300.5,-0.25175273839403517,-0.0839175804774476,2.0,Medium,2,1,1.0,0.5,Active,0,0.586656430585966,High Risk,0
15589948,1001,Jakarta,65,55+,16000000,Very High Income,22756635.99,Low Risk,91647.0,0.8070780911511947,0.26902604222945514,1.75,Medium,2,2,1.0,0.25,Inactive,1,0.7206312177609042,Very High Risk,0
15590199,1005,Jakarta,33,26-35,14000000,Very High Income,102640771.95,Low Risk,121507.23065007284,-0.16422690991986189,-0.05462297597179274,1.25,Medium,2,2,1.0,0.5,Active,0,0.6212763480327728,High Risk,0
15590201,1009,Jakarta,47,46-55,20000000,Very High Income,51811131.3,Low Risk,25419.0,-0.09809770606392984,-0.03269923598561153,1.0,Low,1,1,1.0,0.5,Active,0,0.6584210633623098,High Risk,0
15590213,1007,Jakarta,35,26-35,57000000,Very High Income,24770365.16,Low Risk,16963.5,0.13710692438014344,0.04570230997364977,3.0,High,3,1,1.0,0.25,Inactive,0,0.5100519001108946,High Risk,1
15590241,1004,Jakarta,44,36-45,49000000,Very High Income,120509892.45,Low Risk,69165.5,-0.11475515457920252,-0.03825171851039218,1.0,Low,1,1,1.0,0.5,Active,0,0.4875308242977454,Medium Risk,0
15590434,1006,Jakarta,33,26-35,17000000,Very High Income,54155181.76,Low Risk,204643.0345235332,0.11273610762316645,0.03905405415463026,2.0,Medium,2,1,1.0,0.75,Active,1,0.565708587156597,High Risk,0
15590623,1008,Jakarta,68,55+,23000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.0,Inactive,0,0.7597311541995069,Very High Risk,0
15590820,1009,Jakarta,55,46-55,24000000,Very High Income,109086581.1,Low Risk,173324.0149123408,0.27557894516163045,0.09185964923044873,1.0,Low,1,1,0.25,0.25,Inactive,0,0.7692475728791581,Very High Risk,1
15590888,1006,Jakarta,31,26-35,19000000,Very High Income,32936240.19,Low Risk,208001.82200223632,-0.597296085174279,-0.19365852221920887,1.0,Low,1,1,1.0,0.75,Active,1,0.6246444291769627,High Risk,0
15590993,1006,Jakarta,36,36-45,44000000,Very High Income,163412071.2,Low Risk,83128.78760694155,0.09741331771740801,0.03246574947366465,2.0,Medium,2,1,1.0,0.75,Active,0,0.3641956746440939,Medium Risk,0
15591035,1009,Jakarta,36,36-45,37000000,Very High Income,94273584.25,Low Risk,83711.28374110226,0.04738787625742105,0.015883675051919788,2.0,Medium,2,1,1.0,0.5,Active,1,0.5097735109689449,High Risk,0
15591100,1007,Jakarta,37,36-45,52000000,Very High Income,51437328.68,Low Risk,117960.19299287649,0.490672401722299,0.1634854216263119,2.0,Medium,2,1,1.0,0.5,Active,1,0.49475575511547804,Medium Risk,0
15591179,1006,Jakarta,48,46-55,23000000,Very High Income,794367.405,Medium Risk,529578.27,105915654.0,inf,2.25,High,3,2,1.0,0.5,Active,-1,0.6371364559944037,High Risk,0
15591344,1009,Jakarta,29,26-35,26000000,Very High Income,262867.53,High Risk,356356.7646454433,29707256.0,inf,2.0,Medium,2,1,1.0,0.5,Active,1,0.6382143137462306,High Risk,0
15591550,1002,Jakarta,24,18-25,13000000,Very High Income,99241164.02,Low Risk,116193.96255256409,-0.02455917199522195,-0.007999299891777351,1.75,Medium,2,2,1.0,0.75,Active,-1,0.5498013212670061,High Risk,1
15591711,1009,Jakarta,38,36-45,31000000,Very High Income,36731654.51,Low Risk,249711.1554635008,1.6757457538723153,0.5564050695572937,2.25,High,3,2,1.0,1.0,Active,0,0.46384520380061345,Medium Risk,0
15591766,1003,Jakarta,39,36-45,25000000,Very High Income,224463.72999999998,High Risk,266777.902572253,37154696.0,inf,2.25,High,3,2,1.0,0.5,Active,1,0.6303202851348575,High Risk,0
15591942,1008,Jakarta,42,36-45,60000000,Very High Income,41100.245,Very High Risk,82200.49,16440098.000000002,inf,1.0,Low,1,1,1.0,0.5,Active,0,0.5598957591869635,High Risk,0
15592091,1002,Jakarta,64,55+,22000000,Very High Income,156919202.0,Low Risk,68909.06402885859,-0.07603188403433635,-0.025343961506226382,1.0,Low,1,1,1.0,0.5,Active,-1,0.5526642351605541,High Risk,0
15592197,1004,Jakarta,62,55+,15000000,Very High Income,150196890.15,Low Risk,110868.43060244877,0.08068227028361616,0.026954024699536266,2.25,High,3,2,1.0,0.5,Active,1,0.5266577987018511,High Risk,0
15592300,1009,Jakarta,42,36-45,48000000,Very High Income,29216598.39,Low Risk,56184.26409591924,0.3336334071798062,0.1112111395393874,1.0,Low,1,1,1.0,0.25,Inactive,0,0.63180180228211,High Risk,1
15592379,1003,Jakarta,63,55+,23000000,Very High Income,20776360.16,Low Risk,207024.5,2.0028637649439482,0.6676212872759102,1.0,Low,1,1,1.0,0.5,Active,0,0.6764526542197319,High Risk,0
15592578,1004,Jakarta,39,36-45,41000000,Very High Income,62269115.11,Low Risk,145617.0,0.4682496617422592,0.15608322309027906,1.75,Medium,2,2,1.0,0.25,Inactive,1,0.5917660222591347,High Risk,0
15592645,1005,Jakarta,56,55+,17000000,Very High Income,71133766.54,Low Risk,180693.89109854636,0.4409453151835567,0.14698177379868227,1.0,Low,1,1,1.0,0.25,Inactive,0,0.7064779811895017,Very High Risk,1
15592925,1009,Jakarta,49,46-55,27000000,Very High Income,32367792.73,Low Risk,231298.19504609916,-1.6360401047698303,-0.5470563228381797,2.0,Medium,2,1,1.0,0.75,Active,0,0.549358252225357,High Risk,0
15593178,1001,Jakarta,36,36-45,39000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.0,Inactive,0,0.7009332237319279,Very High Risk,0
15593365,1007,Jakarta,58,55+,29000000,Very High Income,103065635.55,Low Risk,135446.74252850577,-0.2740184683168078,-0.09137442620992622,1.0,Low,1,1,1.0,0.75,Active,-1,0.5222373059498244,High Risk,0
15593425,1004,Jakarta,64,55+,17000000,Very High Income,70900318.65,Low Risk,245822.96171482842,-0.7420944653384809,-0.2475530225322394,1.0,Low,1,1,0.25,0.75,Active,0,0.7204773109651542,Very High Risk,1
15593454,1006,Jakarta,66,55+,23000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7046080943861516,Very High Risk,0
15593496,1003,Jakarta,51,46-55,20000000,Very High Income,10776809.95,Low Risk,0.0,0.0,0.0,3.0,High,3,1,1.0,0.25,Inactive,-1,0.6591235345442361,High Risk,1
15593499,1003,Jakarta,31,26-35,35000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.75,High,3,2,1.0,0.0,Inactive,0,0.6808181422561772,High Risk,0
15593683,1006,Jakarta,25,18-25,21000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.0,Inactive,0,0.7670808955079542,Very High Risk,0
15593773,1005,Jakarta,54,46-55,26000000,Very High Income,77338051.24,Low Risk,352498.394171756,-0.980478375681418,-0.3276349879680026,2.0,Medium,2,1,1.0,0.75,Active,1,0.5109298656574109,High Risk,0
15593897,1003,Jakarta,24,18-25,12000000,Very High Income,33023760.91,Low Risk,161433.0,-0.9752940251808064,-0.3250980182139651,1.0,Low,1,1,1.0,0.25,Inactive,1,0.7605327023958283,Very High Risk,1
15593969,1006,Jakarta,42,36-45,21000000,Very High Income,39613504.47,Low Risk,273948.16638797446,-1.5731118306349892,-0.52712279121034,1.0,Low,1,1,1.0,1.0,Active,0,0.5559200612455379,High Risk,0
15593973,1005,Jakarta,29,26-35,24000000,Very High Income,44338585.32,Low Risk,84450.61913923426,0.12309998499966501,0.04135835098643126,2.0,Medium,2,1,1.0,0.5,Active,1,0.6042983086513861,High Risk,0
15594039,1007,Jakarta,39,36-45,45000000,Very High Income,406326.375,High Risk,433137.270142768,14539750.0,inf,2.5,High,3,2,1.0,0.75,Active,1,0.4899246892338212,Medium Risk,0
15594041,1004,Jakarta,46,46-55,19000000,Very High Income,159519829.7,Low Risk,141710.97011052698,-0.19514808657186164,-0.06507970763424872,2.0,Medium,2,1,0.25,0.75,Active,1,0.5837384239344038,High Risk,1
15594133,1001,Jakarta,52,46-55,30000000,Very High Income,445701.02,High Risk,514651.20775018155,89140204.0,inf,1.0,Low,1,1,1.0,0.25,Inactive,0,0.724886132476775,Very High Risk,1
15594408,1005,Jakarta,22,18-25,15000000,Very High Income,52929919.78,Low Risk,6065.5,0.022922924134678977,0.007640974855941766,1.0,Low,1,1,1.0,0.25,Inactive,0,0.7308710143971674,Very High Risk,0
15594436,1002,Jakarta,43,36-45,45000000,Very High Income,860626.6499999999,Medium Risk,588847.2513387576,96014820.0,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.5127090614845881,High Risk,0
15594556,1001,Jakarta,35,26-35,20000000,Very High Income,65722338.68,Low Risk,200782.99764339277,-0.2929618033130462,-0.09690528583713443,2.0,Medium,2,1,1.0,0.5,Active,1,0.5989773222311436,High Risk,0
15594594,1002,Jakarta,62,55+,27000000,Very High Income,120433195.5,Low Risk,252962.1987583652,-0.5125448529653094,-0.17106655262264514,2.0,Medium,2,1,1.0,0.75,Active,0,0.46690730735532077,Medium Risk,0
15594612,1001,Jakarta,30,26-35,28000000,Very High Income,787113.88,Medium Risk,560346.3858059999,91050084.0,inf,2.25,High,3,2,1.0,0.5,Active,0,0.6187688938123064,High Risk,0
15594762,1006,Jakarta,61,55+,20000000,Very High Income,186188712.55,Low Risk,259893.0929329404,0.17500975537069027,0.05843128431282466,2.0,Medium,2,1,1.0,0.75,Active,1,0.43106801449033166,Medium Risk,0
15594812,1003,Jakarta,22,18-25,12000000,Very High Income,67169.31,Very High Risk,77560.43841956284,13433862.0,inf,1.25,Medium,2,2,1.0,0.5,Active,-1,0.7246602888154393,Very High Risk,0
15594878,1004,Jakarta,52,46-55,20000000,Very High Income,134608842.3,Low Risk,191729.36414383686,-0.24639976359749952,-0.08213325514191036,1.0,Low,1,1,0.25,0.25,Inactive,0,0.76005192205011,Very High Risk,1
15595010,1002,Jakarta,24,18-25,5000000,Medium Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.0,Inactive,0,0.8258788259755332,Very High Risk,0
15595067,1001,Jakarta,29,26-35,17000000,Very High Income,85478920.26,Low Risk,157020.0,-0.3670516930851577,-0.12235056579175858,1.0,Low,1,1,1.0,0.5,Active,0,0.6379243181958151,High Risk,0
15595162,1003,Jakarta,42,36-45,50000000,Very High Income,141451337.45,Low Risk,89396.42228998877,0.08081267245237993,0.026957592134102537,1.25,Medium,2,2,0.25,0.5,Active,1,0.5766716242420782,High Risk,1
15595426,1009,Jakarta,64,55+,25000000,Very High Income,283134.585,High Risk,566269.17,113253834.00000001,inf,2.25,High,3,2,1.0,0.5,Active,0,0.6302653547390503,High Risk,0
15595447,1002,Jakarta,30,26-35,38000000,Very High Income,161297412.1,Low Risk,136879.35652001484,0.14709247987100166,0.04903082692786498,1.0,Low,1,1,1.0,0.5,Active,-1,0.48976721982843047,Medium Risk,1
15595588,1009,Jakarta,44,36-45,46000000,Very High Income,15184551.73,Low Risk,249445.39824628955,-3.8028816213911085,-1.2704161012360458,1.75,Medium,2,2,1.0,1.0,Active,0,0.45210525777888827,Medium Risk,0
15595713,1008,Jakarta,41,36-45,42000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6347855519559017,High Risk,0
15595766,1008,Jakarta,51,46-55,20000000,Very High Income,79350117.06,Low Risk,48800.0,0.12311275764546288,0.04103758639946904,2.0,Medium,2,1,1.0,0.25,Inactive,0,0.6413414191763562,High Risk,1
15595874,1006,Jakarta,61,55+,17000000,Very High Income,1065439.68,Low Risk,710293.12,142058624.0,inf,1.0,Low,1,1,1.0,0.5,Active,-1,0.7169561628779632,Very High Risk,0
15596021,1007,Jakarta,58,55+,26000000,Very High Income,195178.475,High Risk,390356.95,78071390.0,inf,1.0,Low,1,1,1.0,0.25,Inactive,1,0.7398201660057963,Very High Risk,0
15596060,1008,Jakarta,56,55+,20000000,Very High Income,49736614.01,Low Risk,160205.5,0.6452547418601163,0.21508491828482837,1.0,Low,1,1,1.0,0.5,Active,0,0.6603633233796339,High Risk,0
15596212,1005,Jakarta,23,18-25,11000000,Very High Income,0.0,Very High Risk,0.0,0.0,,3.0,High,3,1,1.0,0.0,Inactive,0,0.757410183259997,Very High Risk,1
15596414,1008,Jakarta,58,55+,22000000,Very High Income,18405218.6,Low Risk,420289.39553945046,5.427913369966763,1.7777566842988108,2.0,Medium,2,1,1.0,1.0,Active,0,0.5256819599755191,High Risk,0
15596455,1004,Jakarta,52,46-55,18000000,Very High Income,31053.03,Very High Risk,62106.06,12421212.0,inf,1.0,Low,1,1,0.25,0.25,Inactive,1,0.8933996777298953,Very High Risk,1
15596671,1001,Jakarta,69,55+,0,Low Income,32872363.12,Low Risk,244540.70608847518,0.24277796631336973,0.08631788602554794,2.0,Medium,2,1,1.0,0.5,Active,1,0.7032304173279215,Very High Risk,0
15596808,1002,Jakarta,59,55+,29000000,Very High Income,144284256.9,Low Risk,163547.16545388367,0.19652202538435995,0.06550734224924545,1.0,Low,1,1,1.0,0.25,Inactive,0,0.5938926263562824,High Risk,1
15597239,1009,Jakarta,24,18-25,16000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7303321889657174,Very High Risk,0
15597309,1002,Jakarta,23,18-25,13000000,Very High Income,121644.385,High Risk,243288.77,48657754.0,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.686119851958044,High Risk,0
15597385,1009,Jakarta,41,36-45,56000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.58333736279677,High Risk,0
15597394,1004,Jakarta,62,55+,23000000,Very High Income,180025489.2,Low Risk,163250.4745455073,-0.12391301607087322,-0.041239370082413185,1.0,Low,1,1,1.0,1.0,Active,0,0.4171100591772385,Medium Risk,0
15597536,1002,Jakarta,35,26-35,27000000,Very High Income,48539147.74,Low Risk,253534.20173814814,1.0819050955056297,0.3602479384234488,2.25,High,3,2,1.0,0.5,Active,1,0.5777360791851065,High Risk,0
15597610,1001,Jakarta,23,18-25,4000000,Medium Income,85638620.81,Low Risk,131464.92300831934,-0.2642825636833025,-0.08798642754482092,1.0,Low,1,1,1.0,0.5,Active,1,0.6855481175839121,High Risk,0
15597945,1007,Jakarta,66,55+,25000000,Very High Income,14754157.91,Low Risk,174114.0,2.4027343579009446,0.8009115078956519,3.0,High,3,1,1.0,0.25,Inactive,0,0.6370254022740551,High Risk,1
15597957,1005,Jakarta,31,26-35,23000000,Very High Income,140708043.1,Low Risk,200521.6355542048,-0.30102346937015245,-0.10040092392496665,1.0,Low,1,1,1.0,0.5,Active,0,0.5641670089240157,High Risk,0
15597968,1009,Jakarta,60,55+,25000000,Very High Income,180093164.7,Low Risk,55309.0,0.06145096147222704,0.020483653937867587,2.0,Medium,2,1,1.0,0.5,Active,-1,0.4735236577401154,Medium Risk,0
15598088,1009,Jakarta,50,46-55,23000000,Very High Income,153881062.0,Low Risk,224302.51275305264,0.06403378798149395,0.021543746529750774,1.5,Medium,2,2,1.0,1.0,Active,0,0.41837798410757276,Medium Risk,0
15598802,1005,Jakarta,29,26-35,22000000,Very High Income,175484198.9,Low Risk,329463.14924788376,0.46076014351691674,0.15341053105604185,2.75,High,3,2,1.0,0.75,Active,0,0.39892577492957554,Medium Risk,0
15598883,1002,Jakarta,53,46-55,24000000,Very High Income,40639041.67,Low Risk,191316.08209626985,-0.3140481227502506,-0.10245028355973702,2.0,Medium,2,1,1.0,0.75,Active,1,0.5526389344618519,High Risk,1
15598884,1005,Jakarta,24,18-25,8000000,High Income,37490762.08,Low Risk,207793.13922003456,-1.1502529137889133,-0.38190988220743927,2.0,Medium,2,1,1.0,0.75,Active,1,0.6143844313828368,High Risk,0
15598894,1007,Jakarta,62,55+,27000000,Very High Income,90512888.5,Low Risk,205449.33829272038,0.12087703870045505,0.04077122870416543,1.25,Medium,2,2,1.0,0.75,Active,0,0.5297346608676035,High Risk,1
15598948,1004,Jakarta,60,55+,30000000,Very High Income,16992667.72,Low Risk,317073.0860662615,-4.014622623234978,-1.3551795571336491,2.0,Medium,2,1,1.0,1.0,Active,0,0.49760549087607625,Medium Risk,0
15599004,1007,Jakarta,26,26-35,35000000,Very High Income,46713622.28,Low Risk,283768.70586565154,1.2492300401605667,0.4154241613509672,1.0,Low,1,1,1.0,1.0,Active,0,0.49782441004445116,Medium Risk,0
15599024,1001,Jakarta,34,26-35,52000000,Very High Income,20911220.38,Low Risk,185099.8134527693,1.6336681917254707,0.5436588979186603,1.75,Medium,2,2,1.0,0.75,Active,0,0.47981751890202734,Medium Risk,0
15599074,1009,Jakarta,52,46-55,29000000,Very High Income,73761276.12,Low Risk,347191.58879788546,1.1593257511726167,0.3853303528252342,1.0,Low,1,1,1.0,0.75,Active,0,0.5496734164746916,High Risk,1
15599535,1008,Jakarta,59,55+,0,Low Income,17713916.05,Low Risk,208608.38207592076,2.5336048842204666,0.8394899867810132,2.0,Medium,2,1,1.0,0.5,Active,0,0.7174224637431079,Very High Risk,0
15599552,1002,Jakarta,61,55+,24000000,Very High Income,161209491.5,Low Risk,84520.29161292176,-0.11078397548131758,-0.03693583681028123,1.0,Low,1,1,1.0,0.75,Active,-1,0.4861746645479577,Medium Risk,0
15599722,1002,Jakarta,33,26-35,32000000,Very High Income,139018176.8,Low Risk,0.0,0.0,0.0,3.5,Very High,4,2,1.0,0.0,Inactive,0,0.5268728774751555,High Risk,1
15599860,1009,Jakarta,49,46-55,25000000,Very High Income,142221943.55,Low Risk,212983.2310509836,-0.27793079708398605,-0.0926760731359518,2.0,Medium,2,1,1.0,0.5,Active,1,0.5089804644881032,High Risk,1
15600027,1008,Jakarta,33,26-35,15000000,Very High Income,36247899.41,Low Risk,207063.20994324415,0.9943391611479928,0.33144639623866967,1.0,Low,1,1,1.0,0.5,Active,-1,0.6913664415103973,High Risk,0
15600379,1003,Jakarta,61,55+,16000000,Very High Income,12961953.96,Low Risk,210396.60558336013,0.005494894681871488,0.03752907777086663,1.75,Medium,2,2,1.0,0.75,Active,-1,0.6195553371006152,High Risk,0
15600510,1005,Jakarta,60,55+,25000000,Very High Income,63214414.91,Low Risk,354400.19129086257,-1.1360510550753882,-0.3795905515775133,2.0,Medium,2,1,1.0,1.0,Active,0,0.47270488474784145,Medium Risk,0
